S.No,PROVINCE ,DIVISION,DISTRICT ,TEHSIL ,TEHSIL - CODE,UC  CODE,UC NO,UC NAME,LATITUDE,LONGITUDE,UC_UR,LOCALITIES_NO,VILLAGE NO,VILLAGE CODE,VILLAGES
6655,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511222,2,MC GAJJAR,27.1146033,65.5574933,Urban,32,21,51122221,MEWAR
6656,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511222,2,MC GAJJAR,27.1146033,65.5574933,Urban,32,20,51122220,MANDHEEL
6657,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511222,2,MC GAJJAR,27.1146033,65.5574933,Urban,32,19,51122219,LIAQUAT ABAD
6658,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511222,2,MC GAJJAR,27.1146033,65.5574933,Urban,32,18,51122218,LAKI 1
6659,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511222,2,MC GAJJAR,27.1146033,65.5574933,Urban,32,17,51122217,KUCH
6660,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511222,2,MC GAJJAR,27.1146033,65.5574933,Urban,32,16,51122216,KOH-E- SUPHAID
6661,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511222,2,MC GAJJAR,27.1146033,65.5574933,Urban,32,15,51122215,KHALID ABAD
6662,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511222,2,MC GAJJAR,27.1146033,65.5574933,Urban,32,14,51122214,KERRI
6663,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511222,2,MC GAJJAR,27.1146033,65.5574933,Urban,32,13,51122213,KASHI
6664,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511222,2,MC GAJJAR,27.1146033,65.5574933,Urban,32,12,51122212,KARKI
6665,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511222,2,MC GAJJAR,27.1146033,65.5574933,Urban,32,11,51122211,KANDHADI
6666,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511222,2,MC GAJJAR,27.1146033,65.5574933,Urban,32,10,51122210,KALLAR
6667,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511222,2,MC GAJJAR,27.1146033,65.5574933,Urban,32,9,5112229,KALATCHER
6668,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511222,2,MC GAJJAR,27.1146033,65.5574933,Urban,32,8,5112228,KAALARO
6669,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511222,2,MC GAJJAR,27.1146033,65.5574933,Urban,32,7,5112227,KAALAAR
6670,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511222,2,MC GAJJAR,27.1146033,65.5574933,Urban,32,6,5112226,JONGO
6671,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511222,2,MC GAJJAR,27.1146033,65.5574933,Urban,32,5,5112225,HAFIZABAD
6672,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511222,2,MC GAJJAR,27.1146033,65.5574933,Urban,32,4,5112224,GAJJAR TOWN
6673,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511222,2,MC GAJJAR,27.1146033,65.5574933,Urban,32,3,5112223,CHASHMA SHARIKI
6674,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511222,2,MC GAJJAR,27.1146033,65.5574933,Urban,32,2,5112222,BANDEL
6675,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511222,2,MC GAJJAR,27.1146033,65.5574933,Urban,32,1,5112221,ALLANGI
6677,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511213,3,NOKJO,27.2231083,65.7011767,Rural,20,20,51121320,SUNADI
6679,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511213,3,NOKJO,27.2231083,65.7011767,Rural,20,19,51121319,SHEERAGI
6683,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511213,3,NOKJO,27.2231083,65.7011767,Rural,20,18,51121318,SARI JOE
6691,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511213,3,NOKJO,27.2231083,65.7011767,Rural,20,17,51121317,RONJAN 1 SOOMAR VILLAGE
6692,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511213,3,NOKJO,27.2231083,65.7011767,Rural,20,16,51121316,RONJAN 1 BASHEER SAJIDI VILLAG
6693,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511213,3,NOKJO,27.2231083,65.7011767,Rural,20,15,51121315,RONJAN 1 ALLAH BAKHSH VILLAGE
6695,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511213,3,NOKJO,27.2231083,65.7011767,Rural,20,14,51121314,PARPOKI
6697,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511213,3,NOKJO,27.2231083,65.7011767,Rural,20,13,51121313,NOKJO SHADENZAI 2
6700,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511213,3,NOKJO,27.2231083,65.7011767,Rural,20,12,51121312,NOKJO SHADENZAI 1
6703,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511213,3,NOKJO,27.2231083,65.7011767,Rural,20,11,51121311,NOKJO 2
6708,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511213,3,NOKJO,27.2231083,65.7011767,Rural,20,10,51121310,NIKJO 1
6709,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511213,3,NOKJO,27.2231083,65.7011767,Rural,20,9,5112139,MEHI GHAREEB ABAD
6712,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511213,3,NOKJO,27.2231083,65.7011767,Rural,20,8,5112138,MEHI
6716,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511213,3,NOKJO,27.2231083,65.7011767,Rural,20,7,5112137,KAREZ BABRAM KHAN
6717,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511213,3,NOKJO,27.2231083,65.7011767,Rural,20,6,5112136,KAREZ ASODHA
6721,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511213,3,NOKJO,27.2231083,65.7011767,Rural,20,5,5112135,JUNGALI PEEROND VILLAGE
6724,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511213,3,NOKJO,27.2231083,65.7011767,Rural,20,4,5112134,JEBRI 2
6726,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511213,3,NOKJO,27.2231083,65.7011767,Rural,20,3,5112133,JEBRI 1
6730,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511213,3,NOKJO,27.2231083,65.7011767,Rural,20,2,5112132,GUJLI
6733,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511213,3,NOKJO,27.2231083,65.7011767,Rural,20,1,5112131,GORKAI
6737,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,39,51121439,ZAI
6740,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,38,51121438,ZAHID ABAD
6745,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,37,51121437,THANK MALANG SAJIDI VILLAGE
6747,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,36,51121436,THANK ALLAH DAD VILLAGE
6749,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,35,51121435,THANK
6753,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,34,51121434,SHORDAI
6756,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,33,51121433,SAPAHO
6759,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,32,51121432,RAHOO JOE
6761,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,31,51121431,PUBAN
6764,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,30,51121430,PEER SAR
6766,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,29,51121429,PEER ABAD
6768,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,28,51121428,PARWAR2
6769,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,27,51121427,PARWAR1
6775,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,26,51121426,OOGAR
6778,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,25,51121425,NOOR ABAD
6782,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,24,51121424,NOK ABAD
6784,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,23,51121423,NAJJO
6787,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,22,51121422,NABI BAKHSK VILLAGE
6790,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,21,51121421,MIANIKALAT 2
6793,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,20,51121420,MIANIKALAT 1
6796,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,19,51121419,MESKI
6799,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,18,51121418,MASTOE LADH
6802,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,17,51121417,MANGULI
6805,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,16,51121416,MANDAG
6808,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,15,51121415,MALISH BAND
6811,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,14,51121414,KUN
6814,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,13,51121413,KONARO
6817,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,12,51121412,KARACH
6820,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,11,51121411,KAHOOR DHAN
6823,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,10,51121410,JALWARI
6825,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,9,5112149,JAKKI2
6828,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,8,5112148,JAKKI 1
6834,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,7,5112147,GOURJAK 2
6836,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,6,5112146,GOURJAK 1
6838,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,5,5112145,GAZZI
6842,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,4,5112144,DOSTAIN BANT
6844,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,3,5112143,DAIRAH
6847,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,2,5112142,BUNDUKI
6850,BALOCHISTAN,KALAT DIVISION,AWARAN DISTRICT,MASHKAI TEHSIL,5112,511214,4,PARWAR,27.0275567,65.53957,Rural,39,1,5112141,BANSAR
10007,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561111,1,BAGHAO,30.15669,69.67923,Rural,10,10,56111110,WAHBANI
10008,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561111,1,BAGHAO,30.15669,69.67923,Rural,10,9,5611119,TOMNI
10009,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561111,1,BAGHAO,30.15669,69.67923,Rural,10,8,5611118,SHEIKH
10010,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561111,1,BAGHAO,30.15669,69.67923,Rural,10,7,5611117,MALAH
10011,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561111,1,BAGHAO,30.15669,69.67923,Rural,10,6,5611116,KHAJANI
10012,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561111,1,BAGHAO,30.15669,69.67923,Rural,10,5,5611115,DAMAAN
10013,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561111,1,BAGHAO,30.15669,69.67923,Rural,10,4,5611114,BURI SHER  KHAN
10014,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561111,1,BAGHAO,30.15669,69.67923,Rural,10,3,5611113,BASTI RAHMTAAN
10015,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561111,1,BAGHAO,30.15669,69.67923,Rural,10,2,5611112,BADANI
10016,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561111,1,BAGHAO,30.15669,69.67923,Rural,10,1,5611111,ALWANI
10017,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561122,2,BARKHAN,29.89952831,69.52463429,Urban,14,14,56112214,SHAAK
10018,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561122,2,BARKHAN,29.89952831,69.52463429,Urban,14,13,56112213,RAHIMANI
10019,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561122,2,BARKHAN,29.89952831,69.52463429,Urban,14,12,56112212,MAINJEE MASTANA
10020,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561122,2,BARKHAN,29.89952831,69.52463429,Urban,14,11,56112211,LOHMA SAID KHAN
10021,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561122,2,BARKHAN,29.89952831,69.52463429,Urban,14,10,56112210,LANGANI
10022,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561122,2,BARKHAN,29.89952831,69.52463429,Urban,14,9,5611229,LAKHI
10023,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561122,2,BARKHAN,29.89952831,69.52463429,Urban,14,8,5611228,KUUJA
10024,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561122,2,BARKHAN,29.89952831,69.52463429,Urban,14,7,5611227,KASMANI
10025,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561122,2,BARKHAN,29.89952831,69.52463429,Urban,14,6,5611226,KALI PHUT
10026,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561122,2,BARKHAN,29.89952831,69.52463429,Urban,14,5,5611225,JAIKO
10027,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561122,2,BARKHAN,29.89952831,69.52463429,Urban,14,4,5611224,HOSIYANI
10028,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561122,2,BARKHAN,29.89952831,69.52463429,Urban,14,3,5611223,GANG WANI
10029,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561122,2,BARKHAN,29.89952831,69.52463429,Urban,14,2,5611222,DANGA
10030,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561122,2,BARKHAN,29.89952831,69.52463429,Urban,14,1,5611221,CHOTI
10031,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561113,3,CHAPPER,30.1525033,69.8995183,Rural,5,5,5611135,THAKRA KANDALI
10032,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561113,3,CHAPPER,30.1525033,69.8995183,Rural,5,4,5611134,THAGYO
10033,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561113,3,CHAPPER,30.1525033,69.8995183,Rural,5,3,5611133,MARROR
10034,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561113,3,CHAPPER,30.1525033,69.8995183,Rural,5,2,5611132,FAQEER FOGANI
10035,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561113,3,CHAPPER,30.1525033,69.8995183,Rural,5,1,5611131,CHAPPER
10036,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561114,4,CHOHAR KOT,29.8406983,69.53612,Rural,10,10,56111410,SHEKH GHULAM HAIDAR
10037,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561114,4,CHOHAR KOT,29.8406983,69.53612,Rural,10,9,5611149,SHADO SUMAN
10038,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561114,4,CHOHAR KOT,29.8406983,69.53612,Rural,10,8,5611148,NOORAN SUMAN
10039,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561114,4,CHOHAR KOT,29.8406983,69.53612,Rural,10,7,5611147,MIRAN SUMAN
10040,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561114,4,CHOHAR KOT,29.8406983,69.53612,Rural,10,6,5611146,MIR HUSIANI
10041,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561114,4,CHOHAR KOT,29.8406983,69.53612,Rural,10,5,5611145,LOHMA SAID KHAN
10042,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561114,4,CHOHAR KOT,29.8406983,69.53612,Rural,10,4,5611144,KUJA
10043,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561114,4,CHOHAR KOT,29.8406983,69.53612,Rural,10,3,5611143,KORA SHERANI
10044,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561114,4,CHOHAR KOT,29.8406983,69.53612,Rural,10,2,5611142,KARAM SUMAN
10045,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561114,4,CHOHAR KOT,29.8406983,69.53612,Rural,10,1,5611141,CHOHAR KOT
10046,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561115,5,DEHH RAKNI,30.1086133,69.90699,Rural,3,3,5611153,DEKKA
10047,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561115,5,DEHH RAKNI,30.1086133,69.90699,Rural,3,2,5611152,DEHH BABANI
10048,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561115,5,DEHH RAKNI,30.1086133,69.90699,Rural,3,1,5611151,DADO KHAN ROTTER
10049,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561116,6,DHOLAGEER,29.7200983,69.319575,Rural,1,1,5611161,1
10050,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561117,7,ISHANI,29.9699517,69.6902067,Rural,15,15,56111715,TAKHRA WAGA
10051,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561117,7,ISHANI,29.9699517,69.6902067,Rural,15,14,56111714,SILACH
10052,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561117,7,ISHANI,29.9699517,69.6902067,Rural,15,13,56111713,SHEKH KHAMEES
10053,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561117,7,ISHANI,29.9699517,69.6902067,Rural,15,12,56111712,SHADO KHAN ISHANI
10054,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561117,7,ISHANI,29.9699517,69.6902067,Rural,15,11,56111711,SADA BARNANI
10055,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561117,7,ISHANI,29.9699517,69.6902067,Rural,15,10,56111710,PHULIANI WAGA
10056,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561117,7,ISHANI,29.9699517,69.6902067,Rural,15,9,5611179,PAINDI ISHANI
10057,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561117,7,ISHANI,29.9699517,69.6902067,Rural,15,8,5611178,NAKAMI
10058,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561117,7,ISHANI,29.9699517,69.6902067,Rural,15,7,5611177,KAMAL QAIMANI
10059,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561117,7,ISHANI,29.9699517,69.6902067,Rural,15,6,5611176,KALO NAZRANI
10060,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561117,7,ISHANI,29.9699517,69.6902067,Rural,15,5,5611175,KALA ISHANI
10061,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561117,7,ISHANI,29.9699517,69.6902067,Rural,15,4,5611174,BASTI HAJI KHAN ISHANI
10062,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561117,7,ISHANI,29.9699517,69.6902067,Rural,15,3,5611173,AZMAT SHEHR
10063,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561117,7,ISHANI,29.9699517,69.6902067,Rural,15,2,5611172,ALLAH YAR GARNANI
10064,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561117,7,ISHANI,29.9699517,69.6902067,Rural,15,1,5611171,ALAM KHAN ISHANI
10065,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561118,8,KURWA,29.9533367,69.6570166,Rural,11,11,56111811,YARAN QASMANI
10066,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561118,8,KURWA,29.9533367,69.6570166,Rural,11,10,56111810,VILLAGE SADRANI
10067,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561118,8,KURWA,29.9533367,69.6570166,Rural,11,9,5611189,VILLAGE CHOTI
10068,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561118,8,KURWA,29.9533367,69.6570166,Rural,11,8,5611188,VILLAGE BEHDIANI
10069,BALOCHISTAN,LORALAI DIVISION,BARKHAN DISTRICT,BARKHAN TEHSIL,5611,561118,8,KURWA,29.9533367,69.6570166,Rural,11,7,5611187,SHEKH USMAN
