S.no,PROVINCE,DISTRICT,TEHSIL,TEHSIL - CODE,UC NAME,UC_UR,UC Number,UC CODE,LATITUDE,LONGITUDE,NUMBER OF VILLAGES,VILLAGE NUMBER,VILLAGE CODE,VILLAGE NAME
14962,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TIARZA,1246,OSSPASS 1,Rural,6,124616,32.355464,69.787332,15,8,1246168,PANGA PARAY KHEL
14963,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TIARZA,1246,OSSPASS 1,Rural,6,124616,32.355464,69.787332,15,7,1246167,LALAYZAY KOKAT KHEL
14964,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TIARZA,1246,OSSPASS 1,Rural,6,124616,32.355464,69.787332,15,6,1246166,JALANDAR PARAY KHEL
14965,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TIARZA,1246,OSSPASS 1,Rural,6,124616,32.355464,69.787332,15,5,1246165,GURGURAY MAMEET KHEL
14966,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TIARZA,1246,OSSPASS 1,Rural,6,124616,32.355464,69.787332,15,4,1246164,GURGURAY ABBAS KHEL
14967,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TIARZA,1246,OSSPASS 1,Rural,6,124616,32.355464,69.787332,15,3,1246163,GUGURAY ZAFAR KHEL
14968,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TIARZA,1246,OSSPASS 1,Rural,6,124616,32.355464,69.787332,15,2,1246162,DEROON ZATARAI
14969,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TIARZA,1246,OSSPASS 1,Rural,6,124616,32.355464,69.787332,15,1,1246161,CHALARAI MAMEET KHEL
14970,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TIARZA,1246,OSSPASS 2,Rural,7,124617,32.369230,69.789143,10,10,12461710,UPPER OSSPASS
14971,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TIARZA,1246,OSSPASS 2,Rural,7,124617,32.369230,69.789143,10,9,1246179,TANGI PARAY KHEL
14972,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TIARZA,1246,OSSPASS 2,Rural,7,124617,32.369230,69.789143,10,8,1246178,TANGI PARAY KHEL
14973,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TIARZA,1246,OSSPASS 2,Rural,7,124617,32.369230,69.789143,10,7,1246177,TANGI KAZAKAI
14974,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TIARZA,1246,OSSPASS 2,Rural,7,124617,32.369230,69.789143,10,6,1246176,PANGI PARAY KHEL
14975,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TIARZA,1246,OSSPASS 2,Rural,7,124617,32.369230,69.789143,10,5,1246175,PALGAY PARAY KHEL
14976,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TIARZA,1246,OSSPASS 2,Rural,7,124617,32.369230,69.789143,10,4,1246174,LOWER OSSPASS
14977,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TIARZA,1246,OSSPASS 2,Rural,7,124617,32.369230,69.789143,10,3,1246173,KUNDI WAAM
14978,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TIARZA,1246,OSSPASS 2,Rural,7,124617,32.369230,69.789143,10,2,1246172,DHANI KHEL
14979,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TIARZA,1246,OSSPASS 2,Rural,7,124617,32.369230,69.789143,10,1,1246171,DAAP
14980,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TIARZA,1246,TOORWAM,Rural,8,124618,32.422391,69.674496,8,8,1246188,WARZA
14981,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TIARZA,1246,TOORWAM,Rural,8,124618,32.422391,69.674496,8,7,1246187,TOORWAM VILLAGE
14982,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TIARZA,1246,TOORWAM,Rural,8,124618,32.422391,69.674496,8,6,1246186,SHRWANGAI
14983,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TIARZA,1246,TOORWAM,Rural,8,124618,32.422391,69.674496,8,5,1246185,SHOLAM
14984,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TIARZA,1246,TOORWAM,Rural,8,124618,32.422391,69.674496,8,4,1246184,SHANA GHUNDAI
14985,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TIARZA,1246,TOORWAM,Rural,8,124618,32.422391,69.674496,8,3,1246183,KIKARAI KALAI
14986,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TIARZA,1246,TOORWAM,Rural,8,124618,32.422391,69.674496,8,2,1246182,KHWAR
14987,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TIARZA,1246,TOORWAM,Rural,8,124618,32.422391,69.674496,8,1,1246181,GHWAT KHOW
14988,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TOI KHULLA,1237,GUL KUCH BAZAR,Rural,1,123711,32.054002,69.622048,7,7,1237117,NOOR GAI KALAI DINAR KHEL
14989,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TOI KHULLA,1237,GUL KUCH BAZAR,Rural,1,123711,32.054002,69.622048,7,6,1237116,IBRAHIM JALAL KHEL KALAI
14990,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TOI KHULLA,1237,GUL KUCH BAZAR,Rural,1,123711,32.054002,69.622048,7,5,1237115,HAJI PAA KHAN KALAI
14991,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TOI KHULLA,1237,GUL KUCH BAZAR,Rural,1,123711,32.054002,69.622048,7,4,1237114,GUL KUCH BAZAR KALAI
14992,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TOI KHULLA,1237,GUL KUCH BAZAR,Rural,1,123711,32.054002,69.622048,7,3,1237113,BAZ MUHAMMAD KALAI
14993,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TOI KHULLA,1237,GUL KUCH BAZAR,Rural,1,123711,32.054002,69.622048,7,2,1237112,ALAM SHAH KALAI
14994,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TOI KHULLA,1237,GUL KUCH BAZAR,Rural,1,123711,32.054002,69.622048,7,1,1237111,AGHA JAN KALAI
14995,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TOI KHULLA,1237,TOI KHULA,Rural,2,123712,32.053130,69.637581,13,13,12371213,TOOR KHAN KALAI
14996,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TOI KHULLA,1237,TOI KHULA,Rural,2,123712,32.053130,69.637581,13,12,12371212,MALAK MARZAK KHAN KALAI
14997,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TOI KHULLA,1237,TOI KHULA,Rural,2,123712,32.053130,69.637581,13,11,12371211,MALAK EDU KALAI
14998,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TOI KHULLA,1237,TOI KHULA,Rural,2,123712,32.053130,69.637581,13,10,12371210,MALAK BAZ MUHAMMAD KAMRANI KALAI
14999,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TOI KHULLA,1237,TOI KHULA,Rural,2,123712,32.053130,69.637581,13,9,1237129,MALAK ADAM KHAN KALAI
15000,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TOI KHULLA,1237,TOI KHULA,Rural,2,123712,32.053130,69.637581,13,8,1237128,M AMIN KAMRANI KALAI
15001,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TOI KHULLA,1237,TOI KHULA,Rural,2,123712,32.053130,69.637581,13,7,1237127,LOWER KHAN KALAI
15002,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TOI KHULLA,1237,TOI KHULA,Rural,2,123712,32.053130,69.637581,13,6,1237126,JANAN KALAI KAMRANI
15003,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TOI KHULLA,1237,TOI KHULA,Rural,2,123712,32.053130,69.637581,13,5,1237125,HAJI AHMAD SHAH KALAI
15004,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TOI KHULLA,1237,TOI KHULA,Rural,2,123712,32.053130,69.637581,13,4,1237124,DASTAGEER KALAI
15005,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TOI KHULLA,1237,TOI KHULA,Rural,2,123712,32.053130,69.637581,13,3,1237123,AKHTAR KALAI
15006,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TOI KHULLA,1237,TOI KHULA,Rural,2,123712,32.053130,69.637581,13,2,1237122,ABDULLAH KAMRANI KALAI
15007,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TOI KHULLA,1237,TOI KHULA,Rural,2,123712,32.053130,69.637581,13,1,1237121,ABDUL AZIZ KALAI
15008,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TOI KHULLA,1237,ZERMELANA,Rural,3,123713,32.051603,69.331853,6,6,1237136,ZANKAI KALAI
15009,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TOI KHULLA,1237,ZERMELANA,Rural,3,123713,32.051603,69.331853,6,5,1237135,PANI KHEL KALAI
15010,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TOI KHULLA,1237,ZERMELANA,Rural,3,123713,32.051603,69.331853,6,4,1237134,MALAK JANAN KALAI
15011,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TOI KHULLA,1237,ZERMELANA,Rural,3,123713,32.051603,69.331853,6,3,1237133,KHAN KOT
15012,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TOI KHULLA,1237,ZERMELANA,Rural,3,123713,32.051603,69.331853,6,2,1237132,GUL WAL KALAI
15013,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,TOI KHULLA,1237,ZERMELANA,Rural,3,123713,32.051603,69.331853,6,1,1237131,BASKHATAY KALAI
15014,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,ALYUM,Urban,1,124621,32.298199,69.604067,4,4,1246214,TALABANI KALAI
15015,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,ALYUM,Urban,1,124621,32.298199,69.604067,4,3,1246213,LAMAN KALAI
15016,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,ALYUM,Urban,1,124621,32.298199,69.604067,4,2,1246212,BANGI KHEL KALAI
15017,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,ALYUM,Urban,1,124621,32.298199,69.604067,4,1,1246211,ASHRAF KHEL KALAI
15018,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,BAGH WALI GALI,urban,2,124622,,,1,1,124621,BAGH WALI GALI
15019,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,DAB KOT,urban,3,124623,,,1,1,124631,DAB KOT
15020,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,DOAG,Rural,4,124614,32.286194,69.568980,10,10,12461410,YAR MUHAMMAD MASJID
15021,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,DOAG,Rural,4,124614,32.286194,69.568980,10,9,1246149,SHAH NAWAZ KOT
15022,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,DOAG,Rural,4,124614,32.286194,69.568980,10,8,1246148,NEW DOAG
15023,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,DOAG,Rural,4,124614,32.286194,69.568980,10,7,1246147,MAIN DOAG
15024,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,DOAG,Rural,4,124614,32.286194,69.568980,10,6,1246146,KABLAI
15025,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,DOAG,Rural,4,124614,32.286194,69.568980,10,5,1246145,HASSAN GUL MASJID
15026,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,DOAG,Rural,4,124614,32.286194,69.568980,10,4,1246144,GUL MUHAMMAD MASJID
15027,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,DOAG,Rural,4,124614,32.286194,69.568980,10,3,1246143,GHANI KOT
15028,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,DOAG,Rural,4,124614,32.286194,69.568980,10,2,1246142,FAZALI DANGA
15029,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,DOAG,Rural,4,124614,32.286194,69.568980,10,1,1246141,ASHRAF KHEL
15030,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,GHALJA,Rural,5,124615,32.260110,69.574585,7,7,1246157,UPPER DAZHA GHONDAI
15031,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,GHALJA,Rural,5,124615,32.260110,69.574585,7,6,1246156,SHERANA
15032,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,GHALJA,Rural,5,124615,32.260110,69.574585,7,5,1246155,SHEEN WARSAK
15033,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,GHALJA,Rural,5,124615,32.260110,69.574585,7,4,1246154,SEE KACH
15034,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,GHALJA,Rural,5,124615,32.260110,69.574585,7,3,1246153,LEWA KALAI
15035,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,GHALJA,Rural,5,124615,32.260110,69.574585,7,2,1246152,LASS GAZAI KALAI
15036,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,GHALJA,Rural,5,124615,32.260110,69.574585,7,1,1246151,ABBAS KHEL
15037,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,GHOWA KHAWA,Rural,6,124616,32.276011,69.515556,6,6,1246166,UPPER GHOWA KHAWA
15038,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,GHOWA KHAWA,Rural,6,124616,32.276011,69.515556,6,5,1246165,SIRKI KHEL
15039,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,GHOWA KHAWA,Rural,6,124616,32.276011,69.515556,6,4,1246164,PARSH
15040,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,GHOWA KHAWA,Rural,6,124616,32.276011,69.515556,6,3,1246163,LOWER GHAWA KHAWA
15041,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,GHOWA KHAWA,Rural,6,124616,32.276011,69.515556,6,2,1246162,LAMAN
15042,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,GHOWA KHAWA,Rural,6,124616,32.276011,69.515556,6,1,1246161,DARGAY KUET
15043,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,KAREZ KOT,Rural,7,124617,32.281885,69.533543,4,4,1246174,MALAK SHAUKAT KALAI
15044,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,KAREZ KOT,Rural,7,124617,32.281885,69.533543,4,3,1246173,KIMAT GHUNDAI
15045,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,KAREZ KOT,Rural,7,124617,32.281885,69.533543,4,2,1246172,KAREZ KOT GANGI KHEL
15046,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,KAREZ KOT,Rural,7,124617,32.281885,69.533543,4,1,1246171,CHAIRMAN WARAY KHAN KALAI
15047,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,KARI KOT,urban,8,124628,,,1,1,124681,KARI KOT
15048,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,KARI KOT CITY,Urban,9,124629,32.270752,69.553413,9,9,1246299,ZARMAL KHEL
15049,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,KARI KOT CITY,Urban,9,124629,32.270752,69.553413,9,8,1246298,WALI DUKH KHEL KALAI
15050,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,KARI KOT CITY,Urban,9,124629,32.270752,69.553413,9,7,1246297,MASTI KHEL
15051,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,KARI KOT CITY,Urban,9,124629,32.270752,69.553413,9,6,1246296,MADI KHEL
15052,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,KARI KOT CITY,Urban,9,124629,32.270752,69.553413,9,5,1246295,GURBAZ
15053,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,KARI KOT CITY,Urban,9,124629,32.270752,69.553413,9,4,1246294,GANGI KHEL
15054,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,KARI KOT CITY,Urban,9,124629,32.270752,69.553413,9,3,1246293,DOTANI KALAI
15055,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,KARI KOT CITY,Urban,9,124629,32.270752,69.553413,9,2,1246292,BARI KHEL
15056,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,KARI KOT CITY,Urban,9,124629,32.270752,69.553413,9,1,1246291,BANJI KHEL
15057,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,KARI KOT KALAI,Rural,10,1246110,32.267640,69.540038,10,10,124611010,ZARMAL KHEL
15058,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,KARI KOT KALAI,Rural,10,1246110,32.267640,69.540038,10,9,12461109,SHAMSHI KHEL KALAI
15059,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,KARI KOT KALAI,Rural,10,1246110,32.267640,69.540038,10,8,12461108,SHAHBAZ KALAI
15060,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,KARI KOT KALAI,Rural,10,1246110,32.267640,69.540038,10,7,12461107,SHAH KOT PINZGEENAI KALAI
15061,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,KARI KOT KALAI,Rural,10,1246110,32.267640,69.540038,10,6,12461106,SHAH KOT KALAI
15062,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,KARI KOT KALAI,Rural,10,1246110,32.267640,69.540038,10,5,12461105,SADAR KALAI
15063,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,KARI KOT KALAI,Rural,10,1246110,32.267640,69.540038,10,4,12461104,MADI KHEL
15064,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,KARI KOT KALAI,Rural,10,1246110,32.267640,69.540038,10,3,12461103,MACHI KHEL KALAI
15065,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,KARI KOT KALAI,Rural,10,1246110,32.267640,69.540038,10,2,12461102,GAWARA KALAI
15066,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,KARI KOT KALAI,Rural,10,1246110,32.267640,69.540038,10,1,12461101,ABBAS KHEL KALAI
15067,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,KHONYA KHEL SHAKAI,Rural,11,1246111,32.495415,69.611209,10,10,124611110,ZHAWAR SHAKAI
15068,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,KHONYA KHEL SHAKAI,Rural,11,1246111,32.495415,69.611209,10,9,12461119,SIKANDAR KHEL
15069,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,KHONYA KHEL SHAKAI,Rural,11,1246111,32.495415,69.611209,10,8,12461118,SHAMAL KHEL
15070,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,KHONYA KHEL SHAKAI,Rural,11,1246111,32.495415,69.611209,10,7,12461117,SANTOI MYOMAI
15071,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,KHONYA KHEL SHAKAI,Rural,11,1246111,32.495415,69.611209,10,6,12461116,SALAR KHOMAI KHEL
15072,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,KHONYA KHEL SHAKAI,Rural,11,1246111,32.495415,69.611209,10,5,12461115,POTYA KHEL
15073,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,KHONYA KHEL SHAKAI,Rural,11,1246111,32.495415,69.611209,10,4,12461114,MANTOI MALAK SHAI
15074,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,KHONYA KHEL SHAKAI,Rural,11,1246111,32.495415,69.611209,10,3,12461113,GHOZYA KHEL
15075,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,KHONYA KHEL SHAKAI,Rural,11,1246111,32.495415,69.611209,10,2,12461112,CHANI KHEL ADA PANGA
15076,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,KHONYA KHEL SHAKAI,Rural,11,1246111,32.495415,69.611209,10,1,12461111,BODIN KHEL
15077,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,MAZAK SHODAIKAI,Rural,12,1246112,32.466292,69.626160,11,11,124611211,UPPER SHODAKAI
15078,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,MAZAK SHODAIKAI,Rural,12,1246112,32.466292,69.626160,11,10,124611210,SANGA
15079,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,MAZAK SHODAIKAI,Rural,12,1246112,32.466292,69.626160,11,9,12461129,RABOOT
15080,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,MAZAK SHODAIKAI,Rural,12,1246112,32.466292,69.626160,11,8,12461128,POOR KHEL
15081,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,MAZAK SHODAIKAI,Rural,12,1246112,32.466292,69.626160,11,7,12461127,NAWAI KOT
15082,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,MAZAK SHODAIKAI,Rural,12,1246112,32.466292,69.626160,11,6,12461126,MANDATA
15083,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,MAZAK SHODAIKAI,Rural,12,1246112,32.466292,69.626160,11,5,12461125,LOWER SHODAKAI
15084,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,MAZAK SHODAIKAI,Rural,12,1246112,32.466292,69.626160,11,4,12461124,LANDI NOOR
15085,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,MAZAK SHODAIKAI,Rural,12,1246112,32.466292,69.626160,11,3,12461123,KARAMGAI
15086,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,MAZAK SHODAIKAI,Rural,12,1246112,32.466292,69.626160,11,2,12461122,JUNI MELA
15087,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,MAZAK SHODAIKAI,Rural,12,1246112,32.466292,69.626160,11,1,12461121,DAND
15088,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,MOGHAL KHEL,urban,13,1246213,,,1,1,1246131,MOGHAL KHEL
15089,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,MUGHEL KHEL KALAI,Urban,14,1246214,32.296889,69.583777,9,9,12462149,SHEIKH HALEEM KHAN MASJID
15090,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,MUGHEL KHEL KALAI,Urban,14,1246214,32.296889,69.583777,9,8,12462148,NAIK MUHAMMAD KOT
15091,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,MUGHEL KHEL KALAI,Urban,14,1246214,32.296889,69.583777,9,7,12462147,MOLANA NOOR MUHAMMAD MASJID
15092,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,MUGHEL KHEL KALAI,Urban,14,1246214,32.296889,69.583777,9,6,12462146,MALAK LAL DIN KOT
15093,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,MUGHEL KHEL KALAI,Urban,14,1246214,32.296889,69.583777,9,5,12462145,MALAK AMEER MUHAMMAD KOT
15094,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,MUGHEL KHEL KALAI,Urban,14,1246214,32.296889,69.583777,9,4,12462144,MALAK ALLAH KHAN KOT
15095,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,MUGHEL KHEL KALAI,Urban,14,1246214,32.296889,69.583777,9,3,12462143,HAFIZ PIRSAL KOT
15096,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,MUGHEL KHEL KALAI,Urban,14,1246214,32.296889,69.583777,9,2,12462142,DOOR KHEL KOT SPHESTA
15097,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,MUGHEL KHEL KALAI,Urban,14,1246214,32.296889,69.583777,9,1,12462141,BARAM KOT SPHESTA
15098,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,NAWAI KOT SHAKAI,Rural,15,1246115,32.460982,69.645072,12,12,124611512,ZOOR KOT
15099,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,NAWAI KOT SHAKAI,Rural,15,1246115,32.460982,69.645072,12,11,124611511,TAMAR KHEL KALAI
15100,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,NAWAI KOT SHAKAI,Rural,15,1246115,32.460982,69.645072,12,10,124611510,PINZGEENA KALAI
15101,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,NAWAI KOT SHAKAI,Rural,15,1246115,32.460982,69.645072,12,9,12461159,MUSA KHEL
15102,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,NAWAI KOT SHAKAI,Rural,15,1246115,32.460982,69.645072,12,8,12461158,MUGHAL KHEL
15103,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,NAWAI KOT SHAKAI,Rural,15,1246115,32.460982,69.645072,12,7,12461157,MANDATA UPPER
15104,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,NAWAI KOT SHAKAI,Rural,15,1246115,32.460982,69.645072,12,6,12461156,MANDATA LOWER
15105,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,NAWAI KOT SHAKAI,Rural,15,1246115,32.460982,69.645072,12,5,12461155,LANDI NOOR
15106,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,NAWAI KOT SHAKAI,Rural,15,1246115,32.460982,69.645072,12,4,12461154,HITTI KHEL
15107,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,NAWAI KOT SHAKAI,Rural,15,1246115,32.460982,69.645072,12,3,12461153,DOGAR
15108,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,NAWAI KOT SHAKAI,Rural,15,1246115,32.460982,69.645072,12,2,12461152,BOI UPPER AND LOWER
15109,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,NAWAI KOT SHAKAI,Rural,15,1246115,32.460982,69.645072,12,1,12461151,BARAY KHEL
15110,KHYBER PAKHTUNKHWA,SOUTH WAZIRISTAN,WANA,1246,NEW ZERI NOOR,Rural,16,1246116,32.310456,69.538305,5,5,12461165,SANI KHEL
