UC ID/ Serial No.,PROVINCE ,DIVISION,DISTRICT ,TEHSIL,TEHSIL - CODE,UC NAME,UR_UR,UC Number,UC CODE,LATITUDE,LONGITUDE,NUMBER OF VILLAGES,V.NUMEBR,V.CODE,VILLAGE NAME
5699,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,BOSA GALA,RURAL,2,863412,33.86975500,73.64951000,20,19,86341219,UPPER KOYYIAN
5700,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,BOSA GALA,RURAL,2,863412,33.86975500,73.64951000,20,18,86341218,UPPER BHEK
5701,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,BOSA GALA,RURAL,2,863412,33.86975500,73.64951000,20,17,86341217,TITROT
5702,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,BOSA GALA,RURAL,2,863412,33.86975500,73.64951000,20,16,86341216,THATHI
5703,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,BOSA GALA,RURAL,2,863412,33.86975500,73.64951000,20,15,86341215,SADIQA ABAD
5704,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,BOSA GALA,RURAL,2,863412,33.86975500,73.64951000,20,14,86341214,PURANA KETHER
5705,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,BOSA GALA,RURAL,2,863412,33.86975500,73.64951000,20,13,86341213,PAGGA
5706,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,BOSA GALA,RURAL,2,863412,33.86975500,73.64951000,20,12,86341212,NAKKAR AZIZABAD
5707,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,BOSA GALA,RURAL,2,863412,33.86975500,73.64951000,20,11,86341211,NAKKAR
5708,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,BOSA GALA,RURAL,2,863412,33.86975500,73.64951000,20,10,86341210,LOWER PINDI
5709,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,BOSA GALA,RURAL,2,863412,33.86975500,73.64951000,20,9,8634129,LOWER KOYYIAN
5710,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,BOSA GALA,RURAL,2,863412,33.86975500,73.64951000,20,8,8634128,LOWER BHEIKH
5711,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,BOSA GALA,RURAL,2,863412,33.86975500,73.64951000,20,7,8634127,KACHAL
5712,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,BOSA GALA,RURAL,2,863412,33.86975500,73.64951000,20,6,8634126,JHOLA
5713,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,BOSA GALA,RURAL,2,863412,33.86975500,73.64951000,20,5,8634125,GHEL
5714,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,BOSA GALA,RURAL,2,863412,33.86975500,73.64951000,20,4,8634124,DIGAYAR
5715,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,BOSA GALA,RURAL,2,863412,33.86975500,73.64951000,20,3,8634123,CHRONA KETHER
5716,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,BOSA GALA,RURAL,2,863412,33.86975500,73.64951000,20,2,8634122,BOSA GALA KHASS
5717,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,BOSA GALA,RURAL,2,863412,33.86975500,73.64951000,20,1,8634121,BHEIKH AZIZS ABAD
5718,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SARDI BALGRAN,RURAL,3,863413,33.85175800,73.60736700,31,31,86341331,UPPER MOHRA
5719,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SARDI BALGRAN,RURAL,3,863413,33.85175800,73.60736700,31,30,86341330,SARDI
5720,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SARDI BALGRAN,RURAL,3,863413,33.85175800,73.60736700,31,29,86341329,SANDAL MORA
5721,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SARDI BALGRAN,RURAL,3,863413,33.85175800,73.60736700,31,28,86341328,RAROTHA
5722,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SARDI BALGRAN,RURAL,3,863413,33.85175800,73.60736700,31,27,86341327,QURESHI MOHALA
5723,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SARDI BALGRAN,RURAL,3,863413,33.85175800,73.60736700,31,26,86341326,POTH
5724,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SARDI BALGRAN,RURAL,3,863413,33.85175800,73.60736700,31,25,86341325,NUMB DHAMNOTA
5725,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SARDI BALGRAN,RURAL,3,863413,33.85175800,73.60736700,31,24,86341324,NAKKARP
5726,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SARDI BALGRAN,RURAL,3,863413,33.85175800,73.60736700,31,23,86341323,NADI NA MORA
5727,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SARDI BALGRAN,RURAL,3,863413,33.85175800,73.60736700,31,22,86341322,MORAP
5728,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SARDI BALGRAN,RURAL,3,863413,33.85175800,73.60736700,31,21,86341321,MINJARI
5729,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SARDI BALGRAN,RURAL,3,863413,33.85175800,73.60736700,31,20,86341320,MERA NA KOT
5730,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SARDI BALGRAN,RURAL,3,863413,33.85175800,73.60736700,31,19,86341319,MANJA DI HIL
5731,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SARDI BALGRAN,RURAL,3,863413,33.85175800,73.60736700,31,18,86341318,MAKKA GIRRAN
5732,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SARDI BALGRAN,RURAL,3,863413,33.85175800,73.60736700,31,17,86341317,LAWAY
5733,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SARDI BALGRAN,RURAL,3,863413,33.85175800,73.60736700,31,16,86341316,KHORA
5734,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SARDI BALGRAN,RURAL,3,863413,33.85175800,73.60736700,31,15,86341315,KALYARI
5735,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SARDI BALGRAN,RURAL,3,863413,33.85175800,73.60736700,31,14,86341314,KALS
5736,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SARDI BALGRAN,RURAL,3,863413,33.85175800,73.60736700,31,13,86341313,KALA THAL
5737,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SARDI BALGRAN,RURAL,3,863413,33.85175800,73.60736700,31,12,86341312,KALA NI PARI
5738,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SARDI BALGRAN,RURAL,3,863413,33.85175800,73.60736700,31,11,86341311,KALA
5739,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SARDI BALGRAN,RURAL,3,863413,33.85175800,73.60736700,31,10,86341310,HEL KOLLARI
5740,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SARDI BALGRAN,RURAL,3,863413,33.85175800,73.60736700,31,9,8634139,HALLAN NA PAR
5741,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SARDI BALGRAN,RURAL,3,863413,33.85175800,73.60736700,31,8,8634138,DO BARAN
5742,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SARDI BALGRAN,RURAL,3,863413,33.85175800,73.60736700,31,7,8634137,DHAND
5743,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SARDI BALGRAN,RURAL,3,863413,33.85175800,73.60736700,31,6,8634136,CHOWKI
5744,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SARDI BALGRAN,RURAL,3,863413,33.85175800,73.60736700,31,5,8634135,CHITI TARAR
5745,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SARDI BALGRAN,RURAL,3,863413,33.85175800,73.60736700,31,4,8634134,BAROYIAN
5746,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SARDI BALGRAN,RURAL,3,863413,33.85175800,73.60736700,31,3,8634133,BAROLA
5747,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SARDI BALGRAN,RURAL,3,863413,33.85175800,73.60736700,31,2,8634132,BALGRAN SAYDAN
5748,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SARDI BALGRAN,RURAL,3,863413,33.85175800,73.60736700,31,1,8634131,AKHLI
5749,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SHUMALI TAIN,RURAL,4,863414,33.85599800,73.61696400,16,16,86341416,UPPER PATOLA
5750,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SHUMALI TAIN,RURAL,4,863414,33.85599800,73.61696400,16,15,86341415,UPPER GHEL
5751,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SHUMALI TAIN,RURAL,4,863414,33.85599800,73.61696400,16,14,86341414,UPPER GHEL
5752,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SHUMALI TAIN,RURAL,4,863414,33.85599800,73.61696400,16,13,86341413,SUMLARY
5753,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SHUMALI TAIN,RURAL,4,863414,33.85599800,73.61696400,16,12,86341412,MUNG
5754,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SHUMALI TAIN,RURAL,4,863414,33.85599800,73.61696400,16,11,86341411,LUMBA KETHER
5755,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SHUMALI TAIN,RURAL,4,863414,33.85599800,73.61696400,16,10,86341410,LOWER PATOLA
5756,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SHUMALI TAIN,RURAL,4,863414,33.85599800,73.61696400,16,9,8634149,LOWER GHEL
5757,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SHUMALI TAIN,RURAL,4,863414,33.85599800,73.61696400,16,8,8634148,KOTERIYAN
5758,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SHUMALI TAIN,RURAL,4,863414,33.85599800,73.61696400,16,7,8634147,KANDYAL
5759,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SHUMALI TAIN,RURAL,4,863414,33.85599800,73.61696400,16,6,8634146,JOLI PATOLA
5760,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SHUMALI TAIN,RURAL,4,863414,33.85599800,73.61696400,16,5,8634145,GHEL PATOLA
5761,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SHUMALI TAIN,RURAL,4,863414,33.85599800,73.61696400,16,4,8634144,DUPLI
5762,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SHUMALI TAIN,RURAL,4,863414,33.85599800,73.61696400,16,3,8634143,DHANWA
5763,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SHUMALI TAIN,RURAL,4,863414,33.85599800,73.61696400,16,2,8634142,CHORAN TACHAN
5764,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,SHUMALI TAIN,RURAL,4,863414,33.85599800,73.61696400,16,1,8634141,BARYAN
5765,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,TAIN JANUBI,RURAL,5,863415,33.90179900,73.61146100,32,32,86341532,UPPER BANDI
5766,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,TAIN JANUBI,RURAL,5,863415,33.90179900,73.61146100,32,31,86341531,THAL
5767,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,TAIN JANUBI,RURAL,5,863415,33.90179900,73.61146100,32,30,86341530,SOON
5768,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,TAIN JANUBI,RURAL,5,863415,33.90179900,73.61146100,32,29,86341529,SERI TAIN
5769,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,TAIN JANUBI,RURAL,5,863415,33.90179900,73.61146100,32,28,86341528,SEHRI
5770,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,TAIN JANUBI,RURAL,5,863415,33.90179900,73.61146100,32,27,86341527,SARONTALA
5771,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,TAIN JANUBI,RURAL,5,863415,33.90179900,73.61146100,32,26,86341526,RAIN NA KETHER
5772,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,TAIN JANUBI,RURAL,5,863415,33.90179900,73.61146100,32,25,86341525,PANIOLA
5773,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,TAIN JANUBI,RURAL,5,863415,33.90179900,73.61146100,32,24,86341524,PAND
5774,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,TAIN JANUBI,RURAL,5,863415,33.90179900,73.61146100,32,23,86341523,PAJAY
5775,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,TAIN JANUBI,RURAL,5,863415,33.90179900,73.61146100,32,22,86341522,NUMB GALA
5776,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,TAIN JANUBI,RURAL,5,863415,33.90179900,73.61146100,32,21,86341521,NARAY
5777,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,TAIN JANUBI,RURAL,5,863415,33.90179900,73.61146100,32,20,86341520,MUJEED GALA
5778,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,TAIN JANUBI,RURAL,5,863415,33.90179900,73.61146100,32,19,86341519,MIYAN NA MORA
5779,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,TAIN JANUBI,RURAL,5,863415,33.90179900,73.61146100,32,18,86341518,LOWER TAIN
5780,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,TAIN JANUBI,RURAL,5,863415,33.90179900,73.61146100,32,17,86341517,LOWER DHAKA
5781,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,TAIN JANUBI,RURAL,5,863415,33.90179900,73.61146100,32,16,86341516,LOWER BANDI SHUMALI
5782,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,TAIN JANUBI,RURAL,5,863415,33.90179900,73.61146100,32,15,86341515,LOWER BANDI
5783,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,TAIN JANUBI,RURAL,5,863415,33.90179900,73.61146100,32,14,86341514,KAY NA MORA
5784,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,TAIN JANUBI,RURAL,5,863415,33.90179900,73.61146100,32,13,86341513,KANDIYAS
5785,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,TAIN JANUBI,RURAL,5,863415,33.90179900,73.61146100,32,12,86341512,JIGA GALA
5786,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,TAIN JANUBI,RURAL,5,863415,33.90179900,73.61146100,32,11,86341511,JABBRAN
5787,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,TAIN JANUBI,RURAL,5,863415,33.90179900,73.61146100,32,10,86341510,HEALTH CENTER
5788,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,TAIN JANUBI,RURAL,5,863415,33.90179900,73.61146100,32,9,8634159,DHARA
5789,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,TAIN JANUBI,RURAL,5,863415,33.90179900,73.61146100,32,8,8634158,DHAK
5790,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,TAIN JANUBI,RURAL,5,863415,33.90179900,73.61146100,32,7,8634157,DAHLA
5791,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,TAIN JANUBI,RURAL,5,863415,33.90179900,73.61146100,32,6,8634156,CHIR NA BAGLA
5792,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,TAIN JANUBI,RURAL,5,863415,33.90179900,73.61146100,32,5,8634155,BOGRI
5793,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,TAIN JANUBI,RURAL,5,863415,33.90179900,73.61146100,32,4,8634154,BOGRAN
5794,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,TAIN JANUBI,RURAL,5,863415,33.90179900,73.61146100,32,3,8634153,BHEK
5795,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,TAIN JANUBI,RURAL,5,863415,33.90179900,73.61146100,32,2,8634152,BAROOTI
5796,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,TAIN JANUBI,RURAL,5,863415,33.90179900,73.61146100,32,1,8634151,BAGLAY
5797,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR KHAAS,URBAN,6,863426,33.85058673,73.63904000,16,16,86342616,THORAR KHAS
5798,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR KHAAS,URBAN,6,863426,33.85058673,73.63904000,16,15,86342615,SARINGLA JUZWI
5799,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR KHAAS,URBAN,6,863426,33.85058673,73.63904000,16,14,86342614,RATA NA MORA
5800,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR KHAAS,URBAN,6,863426,33.85058673,73.63904000,16,13,86342613,RATA GALA
5801,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR KHAAS,URBAN,6,863426,33.85058673,73.63904000,16,12,86342612,RATA CHOWAY
5802,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR KHAAS,URBAN,6,863426,33.85058673,73.63904000,16,11,86342611,POTHI
5803,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR KHAAS,URBAN,6,863426,33.85058673,73.63904000,16,10,86342610,MOTTIYAN CHIRRAN
5804,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR KHAAS,URBAN,6,863426,33.85058673,73.63904000,16,9,8634269,MORIYAN
5805,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR KHAAS,URBAN,6,863426,33.85058673,73.63904000,16,8,8634268,KHUSHAL MOHALLA
5806,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR KHAAS,URBAN,6,863426,33.85058673,73.63904000,16,7,8634267,KHAROTA
5807,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR KHAAS,URBAN,6,863426,33.85058673,73.63904000,16,6,8634266,KAMROTA
5808,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR KHAAS,URBAN,6,863426,33.85058673,73.63904000,16,5,8634265,JAWA
5809,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR KHAAS,URBAN,6,863426,33.85058673,73.63904000,16,4,8634264,DHAM
5810,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR KHAAS,URBAN,6,863426,33.85058673,73.63904000,16,3,8634263,DHAKI
5811,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR KHAAS,URBAN,6,863426,33.85058673,73.63904000,16,2,8634262,CHIR
5812,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR KHAAS,URBAN,6,863426,33.85058673,73.63904000,16,1,8634261,BAZAR MOHALA
5813,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR RURAL,RURAL,7,863417,33.84109200,73.65255100,34,34,86341734,TRARKHAL
5814,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR RURAL,RURAL,7,863417,33.84109200,73.65255100,34,33,86341733,SANTALA
5815,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR RURAL,RURAL,7,863417,33.84109200,73.65255100,34,32,86341732,RAI NI LARI
5816,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR RURAL,RURAL,7,863417,33.84109200,73.65255100,34,31,86341731,PARRYIAN
5817,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR RURAL,RURAL,7,863417,33.84109200,73.65255100,34,30,86341730,PAROLA
5818,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR RURAL,RURAL,7,863417,33.84109200,73.65255100,34,29,86341729,PALAR BARI
5819,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR RURAL,RURAL,7,863417,33.84109200,73.65255100,34,28,86341728,PAGWA
5820,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR RURAL,RURAL,7,863417,33.84109200,73.65255100,34,27,86341727,OORYAMA
5821,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR RURAL,RURAL,7,863417,33.84109200,73.65255100,34,26,86341726,OORI
5822,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR RURAL,RURAL,7,863417,33.84109200,73.65255100,34,25,86341725,OOCH NA KETHER HAROTA
5823,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR RURAL,RURAL,7,863417,33.84109200,73.65255100,34,24,86341724,NAWALA GUL
5824,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR RURAL,RURAL,7,863417,33.84109200,73.65255100,34,23,86341723,NATHAL
5825,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR RURAL,RURAL,7,863417,33.84109200,73.65255100,34,22,86341722,NARA NA PAR
5826,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR RURAL,RURAL,7,863417,33.84109200,73.65255100,34,21,86341721,LANGRA NI HIL
5827,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR RURAL,RURAL,7,863417,33.84109200,73.65255100,34,20,86341720,LANGRA NI HEL
5828,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR RURAL,RURAL,7,863417,33.84109200,73.65255100,34,19,86341719,KUNDI
5829,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR RURAL,RURAL,7,863417,33.84109200,73.65255100,34,18,86341718,KOYIAN
5830,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR RURAL,RURAL,7,863417,33.84109200,73.65255100,34,17,86341717,KOTERI
5831,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR RURAL,RURAL,7,863417,33.84109200,73.65255100,34,16,86341716,KOT
5832,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR RURAL,RURAL,7,863417,33.84109200,73.65255100,34,15,86341715,KARATONI
5833,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR RURAL,RURAL,7,863417,33.84109200,73.65255100,34,14,86341714,KANYAT
5834,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR RURAL,RURAL,7,863417,33.84109200,73.65255100,34,13,86341713,KANDA MORA
5835,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR RURAL,RURAL,7,863417,33.84109200,73.65255100,34,12,86341712,KACHAL
5836,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR RURAL,RURAL,7,863417,33.84109200,73.65255100,34,11,86341711,JANDI
5837,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR RURAL,RURAL,7,863417,33.84109200,73.65255100,34,10,86341710,DEOTI
5838,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR RURAL,RURAL,7,863417,33.84109200,73.65255100,34,9,8634179,DANA
5839,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR RURAL,RURAL,7,863417,33.84109200,73.65255100,34,8,8634178,CHOWAY NA GALA
5840,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR RURAL,RURAL,7,863417,33.84109200,73.65255100,34,7,8634177,CHIRRAN
5841,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR RURAL,RURAL,7,863417,33.84109200,73.65255100,34,6,8634176,CHAPRA NI CHIR
5842,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR RURAL,RURAL,7,863417,33.84109200,73.65255100,34,5,8634175,CHAL
5843,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR RURAL,RURAL,7,863417,33.84109200,73.65255100,34,4,8634174,BIRDIYAN
5844,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR RURAL,RURAL,7,863417,33.84109200,73.65255100,34,3,8634173,BATILA
5845,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR RURAL,RURAL,7,863417,33.84109200,73.65255100,34,2,8634172,BARYALA
5846,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,THORAR,8634,THORAR RURAL,RURAL,7,863417,33.84109200,73.65255100,34,1,8634171,BADYAR
4916,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,RAWALAKOT,8633,ALISOJAL,RURAL,1,863311,33.84939600,73.85746000,42,42,86331142,WARNAMA
4917,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,RAWALAKOT,8633,ALISOJAL,RURAL,1,863311,33.84939600,73.85746000,42,41,86331141,UPPER TOPA
4918,AZAD JAMMU AND KASHMIR,POONCH DIVISION,POONCH,RAWALAKOT,8633,ALISOJAL,RURAL,1,863311,33.84939600,73.85746000,42,40,86331140,UPPER JABBAR
